date,industry,subindustry,type_of_product,generic_product_type,product,price_sar,company,source,url,unit_of_measurement,total_quantity,volume_liters,price_per_liter
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Bissell Professional Spot and Stain + Oxy Portable Machine Formula, 32 oz, 32 Fl Oz",114.0,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-Professional-Portable-Machine-Formula/dp/B074FRJR9M/ref=sr_1_12?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-12,fl oz,32.0,32.0,3.5625
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"FOLEX Instant Carpet Spot Remover Carpet Cleaner with Reusable Cleaning Cloth - 128 oz - Removes Pet Accidents, Grease, Red Wine and More - 1 Pack",208.84,FOLEX,amazon,https://www.amazon.sa/-/en/FOLEX-Instant-Remover-Reusable-Cleaning/dp/B0F7CM1NYT/ref=sr_1_14?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-14,fl oz,128.0,128.0,1.6315625
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Simple Solution Extreme Pet Stain and Odor Eliminator Spray for Dogs & Cats, Enzyme Cleaner With 3X Pro-Bacteria Cleaning Power, Strong Smell Remover for Carpets, Upholstery & Floors, 32 oz and Gallon",54.46,Simple Solution,amazon,https://www.amazon.sa/-/en/Simple-Solution-Eliminator-Pro-Bacteria-Upholstery/dp/B0DFHNT33P/ref=sr_1_15?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-15,fl oz,160.0,160.0,0.340375
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Sunny & Honey Pet Stain & Odor Miracle - Enzyme Cleaner for Dog Urine Cat Pee Feces Vomit, Enzymatic Solution Cleans Carpet Rug Car Upholstery Couch Mattress Furniture, Stain Eliminator (32FL OZ)",199.85,Sunny & Honey,amazon,https://www.amazon.sa/-/en/Sunny-Honey-Stain-Odor-Miracle/dp/B00J4Z5B24/ref=sr_1_16?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-16,fl oz,32.0,32.0,6.2453125
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Only Natural Pet Enzyme Powered Stain & Odor Eliminator - Professional Pet Urine Pee Cleaner Deodorizer For Dogs - Hardwood Floors Carpets Upholstery - Fresh Mandarin Orange & Green Tea Scent - 32Floz,153.43,Only Natural Pet,amazon,https://www.amazon.sa/-/en/Only-Natural-Pet-Powered-Eliminator/dp/B01DBZSOGM/ref=sr_1_18?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-18,fl oz,32.0,32.0,4.7946875
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Resolve Pet Expert Carpet & Upholstery Cleaner - Removes Stains and Odors, 22 oz",93.0,Resolve,amazon,https://www.amazon.sa/-/en/Resolve-Expert-Carpet-Upholstery-Cleaner/dp/B00FFDP0F2/ref=sr_1_20?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-20,fl oz,22.0,22.0,4.227272727272728
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Bissell Professional Pet Urine Elimator with Oxy and Febreze Carpet Cleaner Shampoo 48 Ounce,209.27,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-Professional-Elimator-Febreze-Cleaner/dp/B07BV5LT27/ref=sr_1_25?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-25,fl oz,48.0,48.0,4.359791666666667
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Turtle Wax 53839 Spot Clean Stain & Odor Remover, Non-Aerosol Foaming Spray Cleaner for Carpet, Fabric and Upholstered Surfaces, Eliminates Tough Stains, Deodorizes, 16 oz",39.94,Turtle Wax,amazon,https://www.amazon.sa/-/en/Turtle-Wax-53839-Non-Aerosol-Upholstered/dp/B0BL438QZZ/ref=sr_1_26?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-26,fl oz,16.0,16.0,2.49625
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Bissell 74R7 Pet Stain & Odor Portable Machine Formula, 32-Ounce, Fl Oz",37.99,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-74R7-Portable-Machine-32-Ounce/dp/B002S52WX8/ref=sr_1_27?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-27,fl oz,32.0,32.0,1.1871875
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Hoover Pet Portable Spot Cleaner Solution, 32 oz., Tropical Breeze Scent, Upholstery and Carpet Shampoo Solution, Eliminates Pet Messes and Odors, Designed for Hoover CleanSlate Spot Cleaner",159.0,Hoover,amazon,https://www.amazon.sa/-/en/Hoover-Portable-Upholstery-Eliminates-CleanSlate/dp/B07RCNGVP2/ref=sr_1_29?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-29,fl oz,32.0,32.0,4.96875
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Carpet Aid Stain Remover – Carpet Cleaner Solution & Upholstery Cleaner for Tough Stains like Traffic, Dirt, Oil, Pet Accidents & Wine Spills – 100% Recyclable Can (10oz)",151.0,CarpetAid+,amazon,https://www.amazon.sa/-/en/Carpet-Aid-Stain-Remover-Upholstery/dp/B004P4UIJU/ref=sr_1_31?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-31,fl oz,10.0,10.0,15.1
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Angry Orange Stain Remover - 32oz Enzyme Pet Cleaner - Dog & Cat Urine Destroyer and Stain Remover - Citrus Spray Cleaning Solution - Puppy Supplies,204.23,ANGRY ORANGE,amazon,https://www.amazon.sa/-/en/Angry-Orange-Stain-Remover-Destroyer/dp/B07P8B4JDG/ref=sr_1_32?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-32,fl oz,32.0,32.0,6.3821875
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Dr. Beckmann 2 in 1 Multipurpose Pet Stain remover shampoo with Cleaning brush|Advanced Oxi powered Formula|Easy to use|Home & Pet Care Essentials|DIY|Eliminates Tough Stains & Odours|650 ml,43.58,Dr. Beckmann,amazon,https://www.amazon.sa/-/en/Dr-Beckmann-Multipurpose-Essentials-Eliminates/dp/B08R3HT6V5/ref=sr_1_35?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-35,ml,650.0,0.65,67.04615384615384
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Carbona® Oxy-Powered Steam Carpet Cleaner | Professional Strength Deep Clean Solution | Stain & Odor Fighting Solution | 48 Fl Oz,72.91,Carbona,amazon,https://www.amazon.sa/-/en/Carbona%C2%AE-Oxy-Powered-Professional-Strength-Solution/dp/B006YW0E22/ref=sr_1_42?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-42,fl oz,48.0,48.0,1.5189583333333332
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"BISSELL Oxygen Boost, Cleaning Solution booster for SpotClean Portable Carpet Cleaner formulas, For use on carpet, upholstery, area rugs and car interiors, 1L, 1134N",79.0,Bissell,amazon,https://www.amazon.sa/-/en/Cleaning-SpotClean-upholstery-interiors-1134N/dp/B0753NXDPR/ref=sr_1_44?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-44,L,1.0,1.0,79.0
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Lift Off 45006-6PK Probiotic Stain & Odor Eliminator Spray - Natural Enzyme Carpet Cleaner & Pet Odor Eliminator for Urine, Upholstery, & Hard Floors - Safe Around Kids & Pets - 16 Fl Oz, Pack of 6",116.76,Motsenbocker's Lift Off,amazon,https://www.amazon.sa/-/en/Lift-Off-45006-6PK-Probiotic-Eliminator/dp/B0DW6G9Y5S/ref=sr_1_45?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-45,fl oz,96.0,96.0,1.21625
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Folex Carpet Spot Remover, 32 oz/bottle, 64 oz Total",268.0,FOLEX,amazon,https://www.amazon.sa/-/en/Folex-Carpet-Remover-bottle-Total/dp/B01CQ52BP8/ref=sr_1_46?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-46,fl oz,32.0,32.0,8.375
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,"Bissell 78H63 Deep Clean Pro 4X Deep Cleaning Concentrated Carpet Shampoo, 48 ounces - Silver",226.69,Bissell,amazon,https://www.amazon.sa/-/en/Bissell-78H63-Cleaning-Concentrated-Shampoo/dp/B004H1R8TY/ref=sr_1_47?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-47,fl oz,48.0,48.0,4.722708333333333
9/14/2025,Pets,Pets,P3-Carpet cleaner for pet accidents,Carpet shampoo,Rocco & Roxie Oxy Stain Remover - Oxygen Powered Spot Carpet Cleaner - Professional Strength Cleaning Supplies - Pet Stains Disappear - Quickly Remove Upholstery or Laundry Stains - 32 Oz.,204.27,Rocco & Roxie Supply Co,amazon,https://www.amazon.sa/-/en/Rocco-Roxie-Oxy-Stain-Remover/dp/B00WT7JS1O/ref=sr_1_54?dib=eyJ2IjoiMSJ9.4JaToa9HkDEHxA-ZZFHxKTDRko7qm8TJjvZn1j4arUk9KgqCR4_ZyIdH_6R4a3YAFO6bL6hF2WNRMe3Z91e-zrEWu2ErLLHwBjlufofa0S5sJZrM87oMtDJRIBE_E1rdcC_42Cdms9kTTlCHb_0qsSP1RlHpmcH0GMOgCsYg-OqvFGSRMFjpJfmZtbaB_kGQh9q7IaNrX2ImvWcXyFY7N3PCv5ivDYixbYIrVZuK0Hr6hFUSmmoXKvzFEiY05rDfyZVFpMSif2ArpqJB1nUkAYL4-KWxMt4JtrQo40QegaI.NzcMNcsBQkO58ld1d-SsUjHWqgqQ-D8wV3zegROEpgE&dib_tag=se&keywords=carpet+cleaner+for+pet+accidents&qid=1757879487&sr=8-54,fl oz,32.0,32.0,6.3834375
9/14/2025,Pets,Pets,P4-Flea and tick home spray,Bug repellent,"Vet's Best Flea And Tick Home Treatment Spray, 907.2 Oz",173.0,Vet's Best,amazon,https://www.amazon.sa/-/en/Vets-Best-Treatment-Spray-907-2/dp/B003PRI6OC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.y0r5UXAdtEMKvAvM_tk3V-uOmKxQ89HTWPCOfkfKbMrbMSAJ8zQqVCA_JAS9zIwU0cBVdJijrw1v1efU0EZaXovhEspI2jN885GThlilsnIJKf5wMimNg_uCyt1lV05B8QJ3ekQFC9Hho4KVolXkpzdMao3re2Sz7ZQDLYYdAjs_akc6lmaCafA6LnEk7OB6aVEMFGRXxYMXDe7_1I2OLBA0geLamYbdb8FEqjyFz_1m3J6pNL72yk277z4_6SNJxPJunYVQFngvpUweYpTLu5olHSHTWjq4nOZWBuOW3QU.AX45d69NbKEaNwW9zeGivhcwd3r5AdZmSZb8Cj0JAgM&dib_tag=se&keywords=flea+and+tick+home+spray&qid=1757879759&sr=8-4,fl oz,32.0,32.0,5.40625
9/14/2025,Pets,Pets,P4-Flea and tick home spray,Bug repellent,"Adams Flea & Tick Home Spray with Precor, Kills Fleas, Flea Eggs, Flea Larvae, Bed Bugs, Ticks, Ants, Cockroaches, Spiders, Mosquitoes And Many Other Listed Nuisance Pests In The Home, 24 Fl Oz",135.57,Adams,amazon,https://www.amazon.sa/-/en/Adams-Cockroaches-Spiders-Mosquitoes-Nuisance/dp/B00JN9H50M/ref=sr_1_5?dib=eyJ2IjoiMSJ9.y0r5UXAdtEMKvAvM_tk3V-uOmKxQ89HTWPCOfkfKbMrbMSAJ8zQqVCA_JAS9zIwU0cBVdJijrw1v1efU0EZaXovhEspI2jN885GThlilsnIJKf5wMimNg_uCyt1lV05B8QJ3ekQFC9Hho4KVolXkpzdMao3re2Sz7ZQDLYYdAjs_akc6lmaCafA6LnEk7OB6aVEMFGRXxYMXDe7_1I2OLBA0geLamYbdb8FEqjyFz_1m3J6pNL72yk277z4_6SNJxPJunYVQFngvpUweYpTLu5olHSHTWjq4nOZWBuOW3QU.AX45d69NbKEaNwW9zeGivhcwd3r5AdZmSZb8Cj0JAgM&dib_tag=se&keywords=flea+and+tick+home+spray&qid=1757879759&sr=8-5,fl oz,24.0,24.0,5.64875
9/14/2025,Pets,Pets,P4-Flea and tick home spray,Bug repellent,"Vet's Best Natural Flea and Tick Home Spray, Dog Flea and Tick Treatment for Home, Plant-Based Flea and Tick Prevention, Dog Flea & Tick Control and Mosquito Repellent, Certified Natural Oils, 14 oz",130.0,Vet's Best,amazon,https://www.amazon.sa/-/en/Vets-Best-Treatment-Plant-Based-Prevention/dp/B084PF3MM6/ref=sr_1_6?dib=eyJ2IjoiMSJ9.y0r5UXAdtEMKvAvM_tk3V-uOmKxQ89HTWPCOfkfKbMrbMSAJ8zQqVCA_JAS9zIwU0cBVdJijrw1v1efU0EZaXovhEspI2jN885GThlilsnIJKf5wMimNg_uCyt1lV05B8QJ3ekQFC9Hho4KVolXkpzdMao3re2Sz7ZQDLYYdAjs_akc6lmaCafA6LnEk7OB6aVEMFGRXxYMXDe7_1I2OLBA0geLamYbdb8FEqjyFz_1m3J6pNL72yk277z4_6SNJxPJunYVQFngvpUweYpTLu5olHSHTWjq4nOZWBuOW3QU.AX45d69NbKEaNwW9zeGivhcwd3r5AdZmSZb8Cj0JAgM&dib_tag=se&keywords=flea+and+tick+home+spray&qid=1757879759&sr=8-6,fl oz,14.0,14.0,9.285714285714286
