External ID,Product_ID,Product_Name,Label_Product_Name,Presentation,Volume_Liters,Pack_quantity_Units,Type_of_product,Category,Generic product type,SubIndustry,Industry, Bottle , Label ,Liquid, Microfibers , Plastic bag , Labor , Shipping , Other costs , Unit_cost_SAR 
,FP-SPA-00300,WAYAKIT GreenTech Spas and Salons General hard floor cleaner [700 mL],General hard floor cleaner,700 mL,0.7,0.0,L1-General hard floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-SPA-00301,WAYAKIT GreenTech Spas and Salons General hard floor cleaner [4 L],General hard floor cleaner,4 L,4.0,0.0,L1-General hard floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,4,4.84,44.454,0,0,1,,,54.294
,FP-SPA-00302,WAYAKIT GreenTech Spas and Salons General hard floor cleaner [20 L],General hard floor cleaner,20 L,20.0,0.0,L1-General hard floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,8,4.84,222.27,0,0,1,,,236.11
,FP-SPA-00303,WAYAKIT GreenTech Spas and Salons General hard floor cleaner [Box of 12 units 700 mL],General hard floor cleaner,Box of 12 units 700 mL,8.4,0.0,L1-General hard floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,18,14.52,93.3534,0,0,12,,,137.8734
,FP-SPA-00600,WAYAKIT GreenTech Spas and Salons Hardwood and laminate floor cleaner [700 mL],Hardwood and laminate floor cleaner,700 mL,0.7,0.0,L1-Hardwood and laminate floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-SPA-00601,WAYAKIT GreenTech Spas and Salons Hardwood and laminate floor cleaner [4 L],Hardwood and laminate floor cleaner,4 L,4.0,0.0,L1-Hardwood and laminate floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,4,4.84,44.454,0,0,1,,,54.294
,FP-SPA-00602,WAYAKIT GreenTech Spas and Salons Hardwood and laminate floor cleaner [20 L],Hardwood and laminate floor cleaner,20 L,20.0,0.0,L1-Hardwood and laminate floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,8,4.84,222.27,0,0,1,,,236.11
,FP-SPA-00603,WAYAKIT GreenTech Spas and Salons Hardwood and laminate floor cleaner [Box of 12 units 700 mL],Hardwood and laminate floor cleaner,Box of 12 units 700 mL,8.4,0.0,L1-Hardwood and laminate floor cleaner,Spas - 1. Spa and salon general cleaning products,Floor cleaner,Spas and salons,Facilities management,18,14.52,93.3534,0,0,12,,,137.8734
,FP-SPA-00800,WAYAKIT GreenTech Spas and Salons High performance carpet shampoo [700 mL],High performance carpet shampoo,700 mL,0.7,0.0,L1-High performance carpet shampoo,Spas - 1. Spa and salon general cleaning products,Carpet shampoo,Spas and salons,Facilities management,1.5,1.21,4.8636,0,0,1,,,8.5736
,FP-SPA-00801,WAYAKIT GreenTech Spas and Salons High performance carpet shampoo [4 L],High performance carpet shampoo,4 L,4.0,0.0,L1-High performance carpet shampoo,Spas - 1. Spa and salon general cleaning products,Carpet shampoo,Spas and salons,Facilities management,4,4.84,27.792,0,0,1,,,37.632
,FP-SPA-00802,WAYAKIT GreenTech Spas and Salons High performance carpet shampoo [20 L],High performance carpet shampoo,20 L,20.0,0.0,L1-High performance carpet shampoo,Spas - 1. Spa and salon general cleaning products,Carpet shampoo,Spas and salons,Facilities management,8,4.84,138.96,0,0,1,,,152.8
,FP-SPA-00803,WAYAKIT GreenTech Spas and Salons High performance carpet shampoo [Box of 12 units 700 mL],High performance carpet shampoo,Box of 12 units 700 mL,8.4,0.0,L1-High performance carpet shampoo,Spas - 1. Spa and salon general cleaning products,Carpet shampoo,Spas and salons,Facilities management,18,14.52,58.3632,0,0,12,,,102.8832
,FP-SPA-00900,WAYAKIT GreenTech Spas and Salons Stain spot remover [700 mL],Stain spot remover,700 mL,0.7,0.0,L1-Stain spot remover,Spas - 1. Spa and salon general cleaning products,Stain remover,Spas and salons,Facilities management,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-SPA-00901,WAYAKIT GreenTech Spas and Salons Stain spot remover [4 L],Stain spot remover,4 L,4.0,0.0,L1-Stain spot remover,Spas - 1. Spa and salon general cleaning products,Stain remover,Spas and salons,Facilities management,4,4.84,48.63648,0,0,1,,,58.47648
,FP-SPA-00902,WAYAKIT GreenTech Spas and Salons Stain spot remover [20 L],Stain spot remover,20 L,20.0,0.0,L1-Stain spot remover,Spas - 1. Spa and salon general cleaning products,Stain remover,Spas and salons,Facilities management,8,4.84,243.1824,0,0,1,,,257.0224
,FP-SPA-00903,WAYAKIT GreenTech Spas and Salons Stain spot remover [Box of 12 units 700 mL],Stain spot remover,Box of 12 units 700 mL,8.4,0.0,L1-Stain spot remover,Spas - 1. Spa and salon general cleaning products,Stain remover,Spas and salons,Facilities management,18,14.52,102.136608,0,0,12,,,146.656608
,FP-SPA-01000,WAYAKIT GreenTech Spas and Salons Streak-free glass cleaner for mirrors and windows [700 mL],Streak-free glass cleaner for mirrors and windows,700 mL,0.7,0.0,L1-Streak-free glass cleaner for mirrors and windows,Spas - 1. Spa and salon general cleaning products,Glass cleaner,Spas and salons,Facilities management,1.5,1.21,1.197,0,0,1,,,4.907
,FP-SPA-01001,WAYAKIT GreenTech Spas and Salons Streak-free glass cleaner for mirrors and windows [4 L],Streak-free glass cleaner for mirrors and windows,4 L,4.0,0.0,L1-Streak-free glass cleaner for mirrors and windows,Spas - 1. Spa and salon general cleaning products,Glass cleaner,Spas and salons,Facilities management,4,4.84,6.84,0,0,1,,,16.68
,FP-SPA-01002,WAYAKIT GreenTech Spas and Salons Streak-free glass cleaner for mirrors and windows [20 L],Streak-free glass cleaner for mirrors and windows,20 L,20.0,0.0,L1-Streak-free glass cleaner for mirrors and windows,Spas - 1. Spa and salon general cleaning products,Glass cleaner,Spas and salons,Facilities management,8,4.84,34.2,0,0,1,,,48.04
,FP-SPA-01003,WAYAKIT GreenTech Spas and Salons Streak-free glass cleaner for mirrors and windows [Box of 12 units 700 mL],Streak-free glass cleaner for mirrors and windows,Box of 12 units 700 mL,8.4,0.0,L1-Streak-free glass cleaner for mirrors and windows,Spas - 1. Spa and salon general cleaning products,Glass cleaner,Spas and salons,Facilities management,18,14.52,14.364,0,0,12,,,58.884
,FP-SPA-01100,WAYAKIT GreenTech Spas and Salons Broad-spectrum disinfectant for spas and salons equipment [700 mL],Broad-spectrum disinfectant for spas and salons equipment,700 mL,0.7,0.0,L2-Broad-spectrum disinfectant for spas and salons equipment,Spas - 2. Disinfectants and sanitizers,Disinfectant and cleaner,Spas and salons,Facilities management,1.5,1.21,0.931,0,0,1,,,4.641
,FP-SPA-01101,WAYAKIT GreenTech Spas and Salons Broad-spectrum disinfectant for spas and salons equipment [4 L],Broad-spectrum disinfectant for spas and salons equipment,4 L,4.0,0.0,L2-Broad-spectrum disinfectant for spas and salons equipment,Spas - 2. Disinfectants and sanitizers,Disinfectant and cleaner,Spas and salons,Facilities management,4,4.84,5.32,0,0,1,,,15.16
,FP-SPA-01102,WAYAKIT GreenTech Spas and Salons Broad-spectrum disinfectant for spas and salons equipment [20 L],Broad-spectrum disinfectant for spas and salons equipment,20 L,20.0,0.0,L2-Broad-spectrum disinfectant for spas and salons equipment,Spas - 2. Disinfectants and sanitizers,Disinfectant and cleaner,Spas and salons,Facilities management,8,4.84,26.6,0,0,1,,,40.44
,FP-SPA-01103,WAYAKIT GreenTech Spas and Salons Broad-spectrum disinfectant for spas and salons equipment [Box of 12 units 700 mL],Broad-spectrum disinfectant for spas and salons equipment,Box of 12 units 700 mL,8.4,0.0,L2-Broad-spectrum disinfectant for spas and salons equipment,Spas - 2. Disinfectants and sanitizers,Disinfectant and cleaner,Spas and salons,Facilities management,18,14.52,11.172,0,0,12,,,55.692
,FP-SPA-01500,WAYAKIT GreenTech Spas and Salons Antibacterial hand soap [700 mL],Antibacterial hand soap,700 mL,0.7,0.0,L3-Antibacterial hand soap,Spas - 3. Restroom and spa tub cleaners,Hand soap,Spas and salons,Facilities management,1.5,1.21,0.84,0,0,1,,,4.55
,FP-SPA-01501,WAYAKIT GreenTech Spas and Salons Antibacterial hand soap [4 L],Antibacterial hand soap,4 L,4.0,0.0,L3-Antibacterial hand soap,Spas - 3. Restroom and spa tub cleaners,Hand soap,Spas and salons,Facilities management,4,4.84,4.8,0,0,1,,,14.64
,FP-SPA-01502,WAYAKIT GreenTech Spas and Salons Antibacterial hand soap [20 L],Antibacterial hand soap,20 L,20.0,0.0,L3-Antibacterial hand soap,Spas - 3. Restroom and spa tub cleaners,Hand soap,Spas and salons,Facilities management,8,4.84,24.0,0,0,1,,,37.84
,FP-SPA-01503,WAYAKIT GreenTech Spas and Salons Antibacterial hand soap [Box of 12 units 700 mL],Antibacterial hand soap,Box of 12 units 700 mL,8.4,0.0,L3-Antibacterial hand soap,Spas - 3. Restroom and spa tub cleaners,Hand soap,Spas and salons,Facilities management,18,14.52,10.08,0,0,12,,,54.6
,FP-SPA-01600,WAYAKIT GreenTech Spas and Salons Shower and tile cleaner [700 mL],Shower and tile cleaner,700 mL,0.7,0.0,L3-Shower and tile cleaner,Spas - 3. Restroom and spa tub cleaners,"Toilet, shower and tile cleaner",Spas and salons,Facilities management,1.5,1.21,0.931,0,0,1,,,4.641
,FP-SPA-01601,WAYAKIT GreenTech Spas and Salons Shower and tile cleaner [4 L],Shower and tile cleaner,4 L,4.0,0.0,L3-Shower and tile cleaner,Spas - 3. Restroom and spa tub cleaners,"Toilet, shower and tile cleaner",Spas and salons,Facilities management,4,4.84,5.32,0,0,1,,,15.16
,FP-SPA-01602,WAYAKIT GreenTech Spas and Salons Shower and tile cleaner [20 L],Shower and tile cleaner,20 L,20.0,0.0,L3-Shower and tile cleaner,Spas - 3. Restroom and spa tub cleaners,"Toilet, shower and tile cleaner",Spas and salons,Facilities management,8,4.84,26.6,0,0,1,,,40.44
,FP-SPA-01603,WAYAKIT GreenTech Spas and Salons Shower and tile cleaner [Box of 12 units 700 mL],Shower and tile cleaner,Box of 12 units 700 mL,8.4,0.0,L3-Shower and tile cleaner,Spas - 3. Restroom and spa tub cleaners,"Toilet, shower and tile cleaner",Spas and salons,Facilities management,18,14.52,11.172,0,0,12,,,55.692
,FP-SPA-01700,WAYAKIT GreenTech Spas and Salons Air freshener [700 mL],Air freshener,700 mL,0.7,0.0,L4-Air freshener,Spas - 4. Odor control products,Air freshener,Spas and salons,Facilities management,1.5,1.21,1.708,0,0,1,,,5.418
,FP-SPA-01701,WAYAKIT GreenTech Spas and Salons Air freshener [4 L],Air freshener,4 L,4.0,0.0,L4-Air freshener,Spas - 4. Odor control products,Air freshener,Spas and salons,Facilities management,4,4.84,9.76,0,0,1,,,19.6
,FP-SPA-01702,WAYAKIT GreenTech Spas and Salons Air freshener [20 L],Air freshener,20 L,20.0,0.0,L4-Air freshener,Spas - 4. Odor control products,Air freshener,Spas and salons,Facilities management,8,4.84,48.8,0,0,1,,,62.64
,FP-SPA-01703,WAYAKIT GreenTech Spas and Salons Air freshener [Box of 12 units 700 mL],Air freshener,Box of 12 units 700 mL,8.4,0.0,L4-Air freshener,Spas - 4. Odor control products,Air freshener,Spas and salons,Facilities management,18,14.52,20.496,0,0,12,,,65.016
,FP-SPA-02000,WAYAKIT GreenTech Spas and Salons HVAC system cleaner [700 mL],HVAC system cleaner,700 mL,0.7,0.0,L5-HVAC system cleaner,Spas - 5. Air quality and ventilation,Disinfectant and cleaner,Spas and salons,Facilities management,1.5,1.21,0.931,0,0,1,,,4.641
,FP-SPA-02001,WAYAKIT GreenTech Spas and Salons HVAC system cleaner [4 L],HVAC system cleaner,4 L,4.0,0.0,L5-HVAC system cleaner,Spas - 5. Air quality and ventilation,Disinfectant and cleaner,Spas and salons,Facilities management,4,4.84,5.32,0,0,1,,,15.16
,FP-SPA-02002,WAYAKIT GreenTech Spas and Salons HVAC system cleaner [20 L],HVAC system cleaner,20 L,20.0,0.0,L5-HVAC system cleaner,Spas - 5. Air quality and ventilation,Disinfectant and cleaner,Spas and salons,Facilities management,8,4.84,26.6,0,0,1,,,40.44
,FP-SPA-02003,WAYAKIT GreenTech Spas and Salons HVAC system cleaner [Box of 12 units 700 mL],HVAC system cleaner,Box of 12 units 700 mL,8.4,0.0,L5-HVAC system cleaner,Spas - 5. Air quality and ventilation,Disinfectant and cleaner,Spas and salons,Facilities management,18,14.52,11.172,0,0,12,,,55.692
,FP-SPA-02200,WAYAKIT GreenTech Spas and Salons Stain remover for laundry [700 mL],Stain remover for laundry,700 mL,0.7,0.0,L6-Stain remover for laundry,Spas - 6. Towel and laundry care,Stain remover,Spas and salons,Facilities management,1.5,1.21,8.511384,0,0,1,,,12.221384
,FP-SPA-02201,WAYAKIT GreenTech Spas and Salons Stain remover for laundry [4 L],Stain remover for laundry,4 L,4.0,0.0,L6-Stain remover for laundry,Spas - 6. Towel and laundry care,Stain remover,Spas and salons,Facilities management,4,4.84,48.63648,0,0,1,,,58.47648
,FP-SPA-02202,WAYAKIT GreenTech Spas and Salons Stain remover for laundry [20 L],Stain remover for laundry,20 L,20.0,0.0,L6-Stain remover for laundry,Spas - 6. Towel and laundry care,Stain remover,Spas and salons,Facilities management,8,4.84,243.1824,0,0,1,,,257.0224
,FP-SPA-02203,WAYAKIT GreenTech Spas and Salons Stain remover for laundry [Box of 12 units 700 mL],Stain remover for laundry,Box of 12 units 700 mL,8.4,0.0,L6-Stain remover for laundry,Spas - 6. Towel and laundry care,Stain remover,Spas and salons,Facilities management,18,14.52,102.136608,0,0,12,,,146.656608
,FP-SPA-02300,WAYAKIT GreenTech Spas and Salons Sanitizing fabric refresher for towels [700 mL],Sanitizing fabric refresher for towels,700 mL,0.7,0.0,L6-Sanitizing fabric refresher for towels,Spas - 6. Towel and laundry care,Fabric refresher,Spas and salons,Facilities management,1.5,1.21,4.704,0,0,1,,,8.414
,FP-SPA-02301,WAYAKIT GreenTech Spas and Salons Sanitizing fabric refresher for towels [4 L],Sanitizing fabric refresher for towels,4 L,4.0,0.0,L6-Sanitizing fabric refresher for towels,Spas - 6. Towel and laundry care,Fabric refresher,Spas and salons,Facilities management,4,4.84,26.88,0,0,1,,,36.72
,FP-SPA-02302,WAYAKIT GreenTech Spas and Salons Sanitizing fabric refresher for towels [20 L],Sanitizing fabric refresher for towels,20 L,20.0,0.0,L6-Sanitizing fabric refresher for towels,Spas - 6. Towel and laundry care,Fabric refresher,Spas and salons,Facilities management,8,4.84,134.4,0,0,1,,,148.24
,FP-SPA-02303,WAYAKIT GreenTech Spas and Salons Sanitizing fabric refresher for towels [Box of 12 units 700 mL],Sanitizing fabric refresher for towels,Box of 12 units 700 mL,8.4,0.0,L6-Sanitizing fabric refresher for towels,Spas - 6. Towel and laundry care,Fabric refresher,Spas and salons,Facilities management,18,14.52,56.448,0,0,12,,,100.968
,FP-HOT-00100,WAYAKIT GreenTech Hotels General purpose cleaner [700 mL],General purpose cleaner,700 mL,0.7,0.0,E1-General purpose cleaner,Hotels - 1. General purpose cleaners,General purpose cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
,FP-HOT-00101,WAYAKIT GreenTech Hotels General purpose cleaner [4 L],General purpose cleaner,4 L,4.0,0.0,E1-General purpose cleaner,Hotels - 1. General purpose cleaners,General purpose cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
,FP-HOT-00102,WAYAKIT GreenTech Hotels General purpose cleaner [20 L],General purpose cleaner,20 L,20.0,0.0,E1-General purpose cleaner,Hotels - 1. General purpose cleaners,General purpose cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
,FP-HOT-00103,WAYAKIT GreenTech Hotels General purpose cleaner [Box of 12 units 700 mL],General purpose cleaner,Box of 12 units 700 mL,8.4,0.0,E1-General purpose cleaner,Hotels - 1. General purpose cleaners,General purpose cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-00200,WAYAKIT GreenTech Hotels Wood furniture cleaner [700 mL],Wood furniture cleaner,700 mL,0.7,0.0,E1-Wood furniture cleaner,Hotels - 1. General purpose cleaners,Furniture polish,Hotels,Horeca,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HOT-00201,WAYAKIT GreenTech Hotels Wood furniture cleaner [4 L],Wood furniture cleaner,4 L,4.0,0.0,E1-Wood furniture cleaner,Hotels - 1. General purpose cleaners,Furniture polish,Hotels,Horeca,4,4.84,44.454,0,0,1,,,54.294
,FP-HOT-00202,WAYAKIT GreenTech Hotels Wood furniture cleaner [20 L],Wood furniture cleaner,20 L,20.0,0.0,E1-Wood furniture cleaner,Hotels - 1. General purpose cleaners,Furniture polish,Hotels,Horeca,8,4.84,222.27,0,0,1,,,236.11
,FP-HOT-00203,WAYAKIT GreenTech Hotels Wood furniture cleaner [Box of 12 units 700 mL],Wood furniture cleaner,Box of 12 units 700 mL,8.4,0.0,E1-Wood furniture cleaner,Hotels - 1. General purpose cleaners,Furniture polish,Hotels,Horeca,18,14.52,93.3534,0,0,12,,,137.8734
product_template_1010,FP-HOT-04900,WAYAKIT GreenTech Hotels Leather cleaner [700 mL],Leather cleaner,700 mL,0.7,0.0,E1-Leather cleaner,Hotels - 1. General purpose cleaners,Leather and vinyl cleaner,Hotels,Horeca,1.5,1.21,0.931,0,0,1,,,4.641
product_template_1011,FP-HOT-04901,WAYAKIT GreenTech Hotels Leather cleaner [4 L],Leather cleaner,4 L,4.0,0.0,E1-Leather cleaner,Hotels - 1. General purpose cleaners,Leather and vinyl cleaner,Hotels,Horeca,4,4.84,5.32,0,0,1,,,15.16
product_template_1012,FP-HOT-04902,WAYAKIT GreenTech Hotels Leather cleaner [20 L],Leather cleaner,20 L,20.0,0.0,E1-Leather cleaner,Hotels - 1. General purpose cleaners,Leather and vinyl cleaner,Hotels,Horeca,8,4.84,26.6,0,0,1,,,40.44
product_template_1013,FP-HOT-04903,WAYAKIT GreenTech Hotels Leather cleaner [Box of 12 units 700 mL],Leather cleaner,Box of 12 units 700 mL,8.4,0.0,E1-Leather cleaner,Hotels - 1. General purpose cleaners,Leather and vinyl cleaner,Hotels,Horeca,18,14.52,11.172,0,0,12,,,55.692
,FP-HOT-00300,WAYAKIT GreenTech Hotels General hard floor cleaner [700 mL],General hard floor cleaner,700 mL,0.7,0.0,E2-General hard floor cleaner,Hotels - 2. Floor care products,Floor cleaner,Hotels,Horeca,1.5,1.21,7.77945,0,0,1,,,11.48945
,FP-HOT-00301,WAYAKIT GreenTech Hotels General hard floor cleaner [4 L],General hard floor cleaner,4 L,4.0,0.0,E2-General hard floor cleaner,Hotels - 2. Floor care products,Floor cleaner,Hotels,Horeca,4,4.84,44.454,0,0,1,,,54.294
,FP-HOT-00302,WAYAKIT GreenTech Hotels General hard floor cleaner [20 L],General hard floor cleaner,20 L,20.0,0.0,E2-General hard floor cleaner,Hotels - 2. Floor care products,Floor cleaner,Hotels,Horeca,8,4.84,222.27,0,0,1,,,236.11
,FP-HOT-00303,WAYAKIT GreenTech Hotels General hard floor cleaner [Box of 12 units 700 mL],General hard floor cleaner,Box of 12 units 700 mL,8.4,0.0,E2-General hard floor cleaner,Hotels - 2. Floor care products,Floor cleaner,Hotels,Horeca,18,14.52,93.3534,0,0,12,,,137.8734
,FP-HOT-00600,WAYAKIT GreenTech Hotels High performance carpet shampoo [700 mL],High performance carpet shampoo,700 mL,0.7,0.0,E2-High performance carpet shampoo,Hotels - 2. Floor care products,Carpet shampoo,Hotels,Horeca,1.5,1.21,4.8636,0,0,1,,,8.5736
,FP-HOT-00601,WAYAKIT GreenTech Hotels High performance carpet shampoo [4 L],High performance carpet shampoo,4 L,4.0,0.0,E2-High performance carpet shampoo,Hotels - 2. Floor care products,Carpet shampoo,Hotels,Horeca,4,4.84,27.792,0,0,1,,,37.632
,FP-HOT-00602,WAYAKIT GreenTech Hotels High performance carpet shampoo [20 L],High performance carpet shampoo,20 L,20.0,0.0,E2-High performance carpet shampoo,Hotels - 2. Floor care products,Carpet shampoo,Hotels,Horeca,8,4.84,138.96,0,0,1,,,152.8
,FP-HOT-00603,WAYAKIT GreenTech Hotels High performance carpet shampoo [Box of 12 units 700 mL],High performance carpet shampoo,Box of 12 units 700 mL,8.4,0.0,E2-High performance carpet shampoo,Hotels - 2. Floor care products,Carpet shampoo,Hotels,Horeca,18,14.52,58.3632,0,0,12,,,102.8832
,FP-HOT-00700,WAYAKIT GreenTech Hotels Stain spot remover [700 mL],Stain spot remover,700 mL,0.7,0.0,E2-Stain spot remover,Hotels - 2. Floor care products,Stain remover,Hotels,Horeca,1.5,1.21,8.511384,0,0,1,,,12.221384
